timestamp,symbol,price,strategy
2025-05-06T22:11:42.458317,AAPL,201.15,Breakout
2025-05-06T22:11:43.111251,TSLA,278.82,Breakout
2025-05-06T22:11:43.776104,MSFT,436,Breakout
2025-05-06T22:24:58.731925,AAPL,201.15,Breakout
2025-05-06T22:24:59.390651,TSLA,278.82,Breakout
2025-05-06T22:25:00.054978,MSFT,436,Breakout
2025-05-07T10:02:58.943515,AAPL,198.05,Breakout
2025-05-07T10:02:59.628681,TSLA,275.44,Breakout
2025-05-07T10:03:00.280398,MSFT,434.38,Breakout
2025-05-07T10:03:45.847649,AAPL,198.0401,Breakout
2025-05-07T10:03:46.512110,TSLA,275.3978,Breakout
2025-05-07T10:03:47.167040,MSFT,434.515,Breakout
2025-05-07T10:09:03.149401,AAPL,198.795,Breakout
2025-05-07T10:09:03.822345,TSLA,275.52,Breakout
2025-05-07T10:09:04.474505,MSFT,434.6153,Breakout
2025-05-07T10:09:11.760302,AAPL,198.7631,Breakout
2025-05-07T10:09:12.459150,TSLA,275.55,Breakout
2025-05-07T10:09:13.123276,MSFT,434.61,Breakout
2025-05-07T10:09:23.518253,AAPL,198.76,Breakout
2025-05-07T10:09:24.179745,TSLA,275.745,Breakout
2025-05-07T10:09:24.847640,MSFT,434.48,Breakout
2025-05-07T10:11:45.318479,AAPL,198.905,Breakout
2025-05-07T10:11:46.011118,TSLA,275.055,Breakout
2025-05-07T10:11:46.656640,MSFT,434.8,Breakout
2025-05-07T10:39:58.134346,AAPL,199.01,MA Crossover
2025-05-07T10:39:58.795321,TSLA,276.87,Breakout
2025-05-07T10:39:59.472544,MSFT,434.75,Breakout
2025-05-07T10:49:45.662423,AAPL,198.83,Breakout
2025-05-07T10:49:46.331120,TSLA,275.69,Breakout
2025-05-07T10:49:47.008254,MSFT,433,Breakout
2025-05-07T11:04:20.880780,AAPL,196.8455,Breakout
2025-05-07T11:04:21.635003,TSLA,273.5,Breakout
2025-05-07T15:44:10.796040,AAPL,196.787,Breakout
2025-05-07T15:44:11.478834,TSLA,276.57,Breakout
2025-05-07T15:44:12.185961,MSFT,437.26,Breakout
2025-05-08T12:47:10.991336,MSFT,442.87,Breakout
2025-05-08T12:47:21.203535,MSFT,442.85,Breakout
2025-05-08T12:47:42.188203,MSFT,442.82,Breakout
2025-05-08T12:47:45.599902,MSFT,442.86,Breakout
2025-05-08T12:47:48.535835,MSFT,442.83,Breakout
2025-05-08T12:47:53.970051,MSFT,442.82,Breakout
2025-05-08T12:47:55.735198,MSFT,442.83,Breakout
2025-05-08T12:48:13.916659,MSFT,442.92,Breakout
2025-05-08T12:49:17.741220,MSFT,443.1,Breakout
2025-05-08T12:50:21.678475,MSFT,442.89,Breakout
2025-05-08T12:51:25.695270,MSFT,443.19,Breakout
2025-05-08T12:52:29.543807,MSFT,443.155,Breakout
2025-05-08T12:53:14.128464,MSFT,443.035,Breakout
2025-05-08T12:53:22.791732,MSFT,443.08,Breakout
2025-05-08T12:54:18.166010,MSFT,443.19,Breakout
2025-05-08T12:55:18.712260,MSFT,442.965,Breakout
2025-05-08T12:55:22.358047,MSFT,443.02,Breakout
2025-05-08T12:56:26.181210,MSFT,442.99,Breakout
2025-05-08T12:56:55.394799,MSFT,443.04,Breakout
2025-05-08T12:57:21.999757,MSFT,443.0876,Breakout
2025-05-08T12:57:39.436626,MSFT,443.09,Breakout
2025-05-08T12:57:41.467595,MSFT,443.0552,Breakout
2025-05-08T12:57:47.577514,AAPL,199.7893,Breakout
2025-05-08T12:57:48.245716,TSLA,287.89,Breakout
2025-05-08T12:57:48.949482,MSFT,443.02,Breakout
2025-05-08T12:57:56.112750,MSFT,442.9901,Breakout
2025-05-08T12:58:15.674574,MSFT,443.0106,Breakout
2025-05-08T12:58:41.015634,MSFT,443.12,Breakout
2025-05-08T12:58:56.200613,MSFT,443,Breakout
2025-05-08T12:59:13.040378,MSFT,443.05,Breakout
2025-05-08T12:59:14.893361,MSFT,443.05,Breakout
2025-05-08T12:59:18.442497,MSFT,443.03,Breakout
2025-05-08T13:00:42.106763,MSFT,443.085,Breakout
2025-05-08T13:01:44.565107,MSFT,442.825,Breakout
2025-05-08T13:02:47.126057,MSFT,442.76,Breakout
2025-05-08T13:03:47.831872,MSFT,442.8,Breakout
2025-05-08T13:03:49.748336,MSFT,442.8,Breakout
2025-05-08T13:04:52.298495,MSFT,442.56,Breakout
2025-05-08T13:05:54.843995,MSFT,442.56,Breakout
2025-05-08T13:39:58.726453,MSFT,443.07,Breakout
2025-05-08T13:41:01.454857,MSFT,442.92,Breakout
2025-05-08T13:42:04.050321,MSFT,442.7893,Breakout
2025-05-08T13:43:07.844396,MSFT,442.71,Breakout
2025-05-08T13:43:55.045238,MSFT,442.65,Breakout
2025-05-08T13:44:09.573779,MSFT,442.63,Breakout
2025-05-08T13:44:57.712249,MSFT,442.7,Breakout
2025-05-08T13:45:10.850102,MSFT,442.7379,Breakout
2025-05-08T13:46:01.637176,MSFT,442.59,Breakout
2025-05-08T13:47:05.728606,MSFT,442.2602,Breakout
2025-05-08T13:48:09.339340,MSFT,442.46,Breakout
2025-05-08T13:49:13.164455,MSFT,442.3899,Breakout
2025-05-08T13:49:43.117961,MSFT,442.3204,Breakout
2025-05-08T13:50:16.080214,MSFT,442.25,Breakout
2025-05-08T13:50:34.783580,MSFT,442.0847,Breakout
2025-05-08T13:50:44.708927,MSFT,442.22,Breakout
2025-05-08T13:51:18.738388,MSFT,442.39,Breakout
2025-05-08T13:51:31.677850,MSFT,442.33,Breakout
2025-05-08T13:51:37.398228,AAPL,198.67,Breakout
2025-05-08T13:51:38.080306,TSLA,288.25,Breakout
2025-05-08T13:51:38.777277,MSFT,442.3441,Breakout
2025-05-08T13:51:52.405943,AAPL,198.71,Breakout
2025-05-08T13:51:53.088202,TSLA,288.24,Breakout
2025-05-08T13:51:53.762597,MSFT,442.45,Breakout
2025-05-08T13:52:00.642435,MSFT,442.54,Breakout
2025-05-08T13:52:19.508471,MSFT,442.405,Breakout
2025-05-08T13:53:04.478751,MSFT,442.51,Breakout
2025-05-08T13:54:08.545630,MSFT,442.26,Breakout
2025-05-08T13:55:01.175322,MSFT,442.495,Breakout
2025-05-08T13:55:11.263813,AAPL,198.77,Breakout
2025-05-08T13:55:11.971579,TSLA,288.15,Breakout
2025-05-08T13:55:12.665634,MSFT,442.49,Breakout
2025-05-08T13:56:01.671228,MSFT,442.323,Breakout
2025-05-08T13:57:01.743814,MSFT,442.078035,Breakout
2025-05-08T13:57:04.443210,MSFT,442.09,Breakout
2025-05-08T13:58:08.115802,MSFT,442.05,Breakout
2025-05-08T13:59:08.665589,MSFT,441.97,Breakout
2025-05-08T13:59:12.364431,MSFT,441.97,Breakout
2025-05-08T14:00:16.109361,MSFT,442,Breakout
2025-05-08T14:01:20.108944,MSFT,442.11,Breakout
2025-05-08T14:02:43.511658,MSFT,442.1878,Breakout
2025-05-08T14:02:48.510832,AAPL,198.235,Breakout
2025-05-08T14:02:49.231807,TSLA,287.56,Breakout
2025-05-08T14:02:49.913408,MSFT,442.17,Breakout
2025-05-08T14:02:59.779029,AAPL,198.19,Breakout
2025-05-08T14:03:00.484930,TSLA,287.5826,Breakout
2025-05-08T14:03:01.155862,MSFT,442.2,Breakout
2025-05-08T14:03:39.281933,MSFT,442.32,Breakout
2025-05-08T14:03:44.334763,MSFT,442.12,Breakout
2025-05-08T14:04:00.652742,AAPL,198.125,Breakout
2025-05-08T14:04:01.335396,TSLA,287.21,Breakout
2025-05-08T14:04:02.093241,MSFT,442.065,Breakout
2025-05-08T14:04:44.241460,MSFT,442.065,Breakout
2025-05-08T14:05:44.356308,MSFT,442.1599,Breakout
2025-05-08T14:05:47.171196,MSFT,442.155,Breakout
2025-05-08T14:06:49.740571,MSFT,442.1499,Breakout
2025-05-08T14:07:52.257505,MSFT,442.38,Breakout
2025-05-08T14:08:52.877865,MSFT,442.47,Breakout
2025-05-08T14:08:54.777725,MSFT,442.4884,Breakout
2025-05-08T14:09:57.875340,MSFT,442.635,Breakout
2025-05-08T14:11:01.747601,MSFT,442.58,Breakout
2025-05-08T14:12:05.661125,MSFT,442.56,Breakout
2025-05-08T14:13:09.547748,MSFT,442.6813,Breakout
2025-05-08T14:14:13.399733,MSFT,442.96,Breakout
2025-05-08T14:15:15.433326,MSFT,442.56,Breakout
2025-05-08T14:15:36.191060,MSFT,442.5944,Breakout
2025-05-08T14:16:09.547115,MSFT,442.72,Breakout
2025-05-08T14:16:36.894612,MSFT,442.7265,Breakout
2025-05-08T14:17:25.316434,AAPL,198.63,Breakout
2025-05-08T14:17:26.001404,TSLA,288.445,Breakout
2025-05-08T14:17:26.694463,MSFT,442.575,Breakout
2025-05-08T14:17:36.880703,MSFT,442.51,Breakout
2025-05-08T14:18:29.887856,MSFT,442.45876,Breakout
2025-05-08T14:18:35.835442,AAPL,198.606983,Breakout
2025-05-08T14:18:36.370195,TSLA,288.4,Breakout
2025-05-08T14:18:36.887709,MSFT,442.475,Breakout
2025-05-08T14:18:48.216270,AAPL,198.61,Breakout
2025-05-08T14:18:48.931213,TSLA,288.51,Breakout
2025-05-08T14:18:49.639368,MSFT,442.5594,Breakout
2025-05-08T14:19:03.229614,MSFT,442.57,Breakout
2025-05-08T14:19:30.571680,MSFT,442.61,Breakout
2025-05-08T14:19:37.474802,MSFT,442.535,Breakout
2025-05-08T14:20:30.591613,MSFT,442.6665,Breakout
2025-05-08T14:21:30.590960,MSFT,442.76,Breakout
2025-05-08T14:22:30.567885,MSFT,442.68,Breakout
2025-05-08T14:23:30.709286,MSFT,442.4,Breakout
2025-05-08T14:24:31.634387,MSFT,442.425,Breakout
2025-05-08T14:24:35.351855,MSFT,442.48,Breakout
2025-05-08T14:25:36.679599,MSFT,442.5501,Breakout
2025-05-08T14:25:39.882808,MSFT,442.6224,Breakout
2025-05-08T14:26:40.676998,MSFT,442.5,Breakout
2025-05-08T14:26:45.031744,MSFT,442.49,Breakout
2025-05-08T14:27:45.601298,MSFT,442.6999,Breakout
2025-05-08T14:27:50.987396,MSFT,442.73,Breakout
2025-05-08T14:28:51.636954,MSFT,442.53,Breakout
2025-05-08T14:28:56.699602,MSFT,442.515,Breakout
2025-05-08T14:29:57.629844,MSFT,442.34,Breakout
2025-05-08T14:30:57.579662,MSFT,442.49,Breakout
2025-05-08T14:31:57.630854,MSFT,442.62,Breakout
2025-05-08T14:32:57.651461,MSFT,442.695,Breakout
2025-05-08T14:33:57.641998,MSFT,442.86,Breakout
2025-05-08T14:34:58.649815,MSFT,442.845,Breakout
2025-05-08T14:35:03.028353,MSFT,442.855,Breakout
2025-05-08T14:36:03.618655,MSFT,443.02,Breakout
2025-05-08T14:37:03.612378,MSFT,443.26,Breakout
2025-05-08T14:38:03.569678,MSFT,443.335,Breakout
2025-05-08T14:39:03.634365,MSFT,443.27,Breakout
2025-05-08T14:40:03.835313,MSFT,443.202,Breakout
2025-05-08T14:41:04.616753,MSFT,443.03,Breakout
2025-05-08T14:41:09.657152,MSFT,443.045,Breakout
2025-05-08T14:42:10.615366,MSFT,443.14,Breakout
2025-05-08T14:42:15.353880,MSFT,443.2,Breakout
2025-05-08T14:43:16.665668,MSFT,443.1149,Breakout
2025-05-08T14:43:20.998659,MSFT,443.1149,Breakout
2025-05-08T14:44:21.547071,MSFT,443.365,Breakout
2025-05-08T14:44:26.806019,MSFT,443.31,Breakout
2025-05-08T14:45:27.509824,MSFT,443.14,Breakout
2025-05-08T14:46:27.519101,MSFT,443.065,Breakout
2025-05-08T17:25:04.207780,AAPL,197.36,Breakout
2025-05-08T17:25:04.826520,TSLA,284.85,Breakout
2025-05-08T17:25:05.398069,MSFT,437.71,Breakout
2025-05-08T17:25:29.024510,AAPL,197.38,Breakout
2025-05-08T17:25:29.580147,TSLA,284.85,Breakout
2025-05-08T17:25:30.135309,MSFT,437.71,Breakout
2025-05-08T17:25:55.707402,AAPL,197.38,Breakout
2025-05-08T17:25:56.495120,TSLA,284.79,Breakout
2025-05-08T17:25:57.210285,MSFT,437.71,Breakout
2025-05-08T17:27:11.226718,AAPL,197.38,Breakout
2025-05-08T17:27:11.968623,TSLA,284.79,Breakout
2025-05-08T17:27:12.695555,MSFT,437.71,Breakout
2025-05-08T17:28:05.414976,AAPL,197.4,Breakout
2025-05-08T17:28:06.154091,TSLA,284.7505,Breakout
2025-05-08T17:28:06.881599,MSFT,437.71,Breakout
2025-05-08T17:29:31.315074,AAPL,197.46,Breakout
2025-05-08T17:29:32.063893,TSLA,284.75,Breakout
2025-05-08T17:29:32.828291,MSFT,438.16,Breakout
2025-05-09T06:43:50.518307,MSFT,439.54,Breakout
2025-05-09T06:44:55.109921,MSFT,439.54,Breakout
2025-05-09T08:37:38.949415,MSFT,439.56,Breakout
2025-05-09T08:37:41.176887,MSFT,439.56,Breakout
2025-05-09T08:38:41.958243,MSFT,439.56,Breakout
2025-05-09T08:38:44.457420,MSFT,439.56,Breakout
2025-05-09T08:39:45.264765,MSFT,439.56,Breakout
2025-05-09T08:39:47.816664,MSFT,439.56,Breakout
2025-05-09T08:40:48.560634,MSFT,439.6,Breakout
2025-05-09T08:40:51.118456,MSFT,439.6,Breakout
2025-05-09T08:47:43.136968,MSFT,439.87,Breakout
2025-05-09T08:48:44.014807,MSFT,439.87,Breakout
2025-05-09T08:48:46.398926,MSFT,439.87,Breakout
2025-05-09T08:49:47.171733,MSFT,439.87,Breakout
2025-05-09T08:49:49.592536,MSFT,439.87,Breakout
2025-05-09T08:50:50.383257,MSFT,439.68,Breakout
2025-05-09T08:50:52.901378,MSFT,439.68,Breakout
2025-05-09T08:51:53.637467,MSFT,439.68,Breakout
2025-05-09T08:51:56.162179,MSFT,439.68,Breakout
2025-05-09T08:52:56.912787,MSFT,439.68,Breakout
2025-05-09T08:52:59.391370,MSFT,439.68,Breakout
2025-05-09T08:54:00.125215,MSFT,439.55,Breakout
2025-05-09T08:54:02.736111,MSFT,439.55,Breakout
2025-05-09T08:55:03.407651,MSFT,439.55,Breakout
2025-05-09T08:55:06.141199,MSFT,439.55,Breakout
2025-05-09T11:10:09.312452,TSLA,302.5,Breakout
2025-05-09T11:11:10.069427,TSLA,301.8263,Breakout
2025-05-09T11:11:13.995448,TSLA,301.954,Breakout
2025-05-09T11:12:14.977105,TSLA,301.7439,Breakout
2025-05-09T11:12:19.196369,TSLA,301.44,Breakout
2025-05-09T11:40:18.338707,TSLA,298.39,Breakout
2025-05-09T11:40:58.831297,AAPL,198.34,Breakout
2025-05-09T11:40:59.600985,TSLA,298.21,Breakout
2025-05-09T11:41:00.341915,MSFT,436.62,Breakout
2025-05-09T11:41:19.650723,TSLA,298.275,Breakout
2025-05-09T11:42:19.612809,TSLA,298.601,Breakout
2025-05-09T11:42:22.690271,TSLA,298.64,Breakout
2025-05-09T11:42:32.587440,TSLA,298.53,Breakout
2025-05-09T11:43:23.977463,TSLA,298.74,Breakout
2025-05-09T11:43:36.711731,TSLA,298.69,Breakout
2025-05-09T11:44:40.480773,TSLA,299.315,Breakout
2025-05-09T11:45:18.679052,TSLA,299.685,Breakout
2025-05-09T11:45:24.786511,TSLA,299.62,Breakout
2025-05-09T11:45:41.195076,TSLA,299.36,Breakout
2025-05-09T11:45:43.812252,TSLA,299.47,Breakout
2025-05-09T11:46:44.561902,TSLA,298.81,Breakout
2025-05-09T11:46:47.074462,TSLA,298.7393,Breakout
2025-05-09T11:47:47.926617,TSLA,298.6595,Breakout
2025-05-09T11:47:50.353162,TSLA,298.7319,Breakout
2025-05-09T11:48:51.111510,TSLA,299.342,Breakout
2025-05-09T11:48:53.582410,TSLA,299.2406,Breakout
2025-05-09T11:49:55.008145,TSLA,299.21,Breakout
2025-05-09T11:49:58.007283,TSLA,299.23,Breakout
2025-05-09T11:51:01.838844,TSLA,299.26,Breakout
2025-05-09T11:52:02.624882,TSLA,299.47,Breakout
2025-05-09T11:52:05.179033,TSLA,299.38,Breakout
2025-05-09T11:53:06.052814,TSLA,299.2499,Breakout
2025-05-09T11:53:08.589318,TSLA,299.203,Breakout
2025-05-09T11:54:10.068970,TSLA,299.23,Breakout
2025-05-09T11:54:13.118830,TSLA,299.19,Breakout
2025-05-09T11:54:22.691206,TSLA,299.1494,Breakout
2025-05-09T11:55:23.469965,TSLA,298.65,Breakout
2025-05-09T11:55:25.629274,TSLA,298.63,Breakout
2025-05-09T11:56:26.383508,TSLA,298.949,Breakout
2025-05-09T11:56:28.923523,TSLA,298.97,Breakout
2025-05-09T11:57:30.005534,TSLA,299,Breakout
2025-05-09T11:57:33.214237,TSLA,299.13,Breakout
2025-05-09T11:58:04.501479,TSLA,299.0999,Breakout
2025-05-09T12:11:17.333280,TSLA,296.75,Breakout
2025-05-09T12:12:18.244742,TSLA,296.57,Breakout
2025-05-09T12:12:20.596537,TSLA,296.57,Breakout
2025-05-09T12:13:21.230514,TSLA,296.75,Breakout
2025-05-09T12:13:23.775463,TSLA,296.91,Breakout
2025-05-09T12:14:24.589003,TSLA,296.88,Breakout
2025-05-09T12:14:27.065823,TSLA,296.97,Breakout
2025-05-09T12:15:27.833053,TSLA,296.99,Breakout
2025-05-09T12:15:30.361109,TSLA,297.045,Breakout
2025-05-09T12:16:31.123758,TSLA,296.9513,Breakout
2025-05-09T12:16:33.655369,TSLA,296.84,Breakout
2025-05-09T12:17:34.334942,TSLA,296.99,Breakout
2025-05-09T12:17:37.037424,TSLA,296.945,Breakout
2025-05-09T12:17:50.675764,TSLA,296.815,Breakout
2025-05-09T12:18:51.394407,TSLA,297.22,Breakout
2025-05-09T12:18:53.860162,TSLA,297.21,Breakout
2025-05-09T12:19:54.691016,TSLA,297.215,Breakout
2025-05-09T12:19:57.141407,TSLA,297.1701,Breakout
2025-05-09T12:20:58.051876,TSLA,297.28,Breakout
2025-05-09T12:21:01.538994,TSLA,297.3,Breakout
2025-05-09T12:22:03.077736,TSLA,297.445,Breakout
2025-05-09T12:22:06.216001,TSLA,297.54,Breakout
2025-05-09T12:23:07.082843,TSLA,297.43,Breakout
2025-05-09T12:23:11.318022,TSLA,297.57,Breakout
2025-05-09T12:24:13.115345,TSLA,297.75,Breakout
2025-05-09T12:24:15.727907,TSLA,297.8799,Breakout
2025-05-09T12:25:17.186315,TSLA,297.34,Breakout
2025-05-09T12:25:20.397923,TSLA,297.3091,Breakout
2025-05-09T12:26:21.106227,TSLA,297.05,Breakout
2025-05-09T12:26:25.456837,TSLA,296.9943,Breakout
2025-05-09T12:27:26.121725,TSLA,296.88,Breakout
2025-05-09T12:27:30.363681,TSLA,296.83,Breakout
2025-05-09T12:28:32.156254,TSLA,296.83,Breakout
2025-05-09T12:28:35.313566,TSLA,296.905,Breakout
2025-05-09T12:29:36.044449,TSLA,296.94,Breakout
2025-05-09T12:29:40.387504,TSLA,296.905,Breakout
2025-05-09T12:30:41.121245,TSLA,296.8999,Breakout
2025-05-09T12:30:45.309845,TSLA,296.97,Breakout
2025-05-09T12:31:46.118815,TSLA,296.86,Breakout
2025-05-09T12:31:50.395156,TSLA,296.659,Breakout
2025-05-09T12:32:51.066556,TSLA,296.855,Breakout
2025-05-09T12:32:55.358793,TSLA,296.945,Breakout
2025-05-09T12:33:56.150646,TSLA,296.84,Breakout
2025-05-09T12:34:00.487108,TSLA,296.84,Breakout
2025-05-09T12:35:01.042373,TSLA,296.9,Breakout
2025-05-09T12:35:05.317474,TSLA,296.9459,Breakout
2025-05-09T12:36:06.032958,TSLA,297.33,Breakout
2025-05-09T12:36:10.493220,TSLA,297.2761,Breakout
2025-05-09T14:29:45.493747,TSLA,298.42,Breakout
2025-05-09T14:30:00.523477,TSLA,298.455,Breakout
2025-05-09T14:30:07.719746,TSLA,298.5126,Breakout
2025-05-09T14:30:17.363496,TSLA,298.625,Breakout
2025-05-09T14:30:46.373944,TSLA,298.53,Breakout
2025-05-09T14:30:48.768480,TSLA,298.48,Breakout
2025-05-09T14:31:49.575695,TSLA,298.7494,Breakout
2025-05-09T14:32:50.112574,TSLA,298.83,Breakout
2025-05-09T14:33:26.226200,TSLA,298.5471,Breakout
2025-05-09T14:34:26.925843,TSLA,298.51,Breakout
2025-05-09T14:35:27.658902,TSLA,298.23,Breakout
2025-05-09T14:36:28.084614,TSLA,297.6,Breakout
2025-05-09T14:37:28.049193,TSLA,297.4955,Breakout
2025-05-09T14:37:46.687480,TSLA,297.51,Breakout
2025-05-09T14:38:01.494933,TSLA,297.5,Breakout
2025-05-09T14:38:47.468460,TSLA,297.575,Breakout
2025-05-09T14:39:47.457684,TSLA,297.228,Breakout
2025-05-09T14:40:48.065998,TSLA,297.3955,Breakout
2025-05-09T14:41:48.156267,TSLA,297.305,Breakout
2025-05-09T14:42:48.132038,TSLA,297.17,Breakout
2025-05-09T14:43:01.657849,TSLA,297.2255,Breakout
2025-05-09T14:43:06.582702,TSLA,297.19,Breakout
2025-05-09T14:44:02.591031,TSLA,296.75,Breakout
2025-05-09T14:45:02.553400,TSLA,296.6245,Breakout
2025-05-09T14:46:02.515895,TSLA,296.92,Breakout
2025-05-09T14:47:02.577173,TSLA,297.03,Breakout
2025-05-09T14:48:03.145126,TSLA,297.2888,Breakout
2025-05-09T14:49:04.179938,TSLA,297.43,Breakout
2025-05-09T14:50:05.096363,TSLA,297.34,Breakout
2025-05-09T14:51:06.161348,TSLA,297.26,Breakout
2025-05-09T14:52:07.165010,TSLA,297.0795,Breakout
2025-05-09T14:53:09.542850,TSLA,296.8305,Breakout
2025-05-09T14:53:14.579296,TSLA,296.8704,Breakout
2025-05-09T14:54:10.355647,TSLA,296.85,Breakout
2025-05-09T14:55:10.344201,TSLA,297.315,Breakout
2025-05-09T14:56:10.375824,TSLA,297.15,Breakout
2025-05-09T14:57:10.386478,TSLA,297.3038,Breakout
2025-05-09T14:58:10.458225,TSLA,297.2937,Breakout
2025-05-09T14:59:10.422954,TSLA,297.3,Breakout
2025-05-09T15:00:10.776724,TSLA,297.1906,Breakout
2025-05-09T15:02:20.803458,TSLA,296.9903,Breakout
2025-05-09T15:02:31.900178,TSLA,296.99,Breakout
2025-05-09T15:03:21.669817,TSLA,297.155,Breakout
2025-05-09T15:03:53.675368,TSLA,297.32,Breakout
2025-05-09T15:04:05.268202,TSLA,297.385,Breakout
2025-05-09T15:04:54.545650,TSLA,297.5764,Breakout
2025-05-09T15:05:54.535902,TSLA,297.8501,Breakout
2025-05-09T15:06:54.536923,TSLA,297.9265,Breakout
2025-05-09T15:07:54.575863,TSLA,298.27,Breakout
2025-05-09T15:08:54.540028,TSLA,298.55,Breakout
2025-05-09T20:22:01.496095,TSLA,299.29,Breakout
2025-05-09T20:23:01.262300,TSLA,299.29,Breakout
2025-05-09T20:52:56.682320,TSLA,299.29,Breakout
2025-05-09T20:53:57.251936,TSLA,299.29,Breakout
2025-05-09T20:54:58.353814,TSLA,299.29,Breakout
2025-05-09T20:55:59.345451,TSLA,299.29,Breakout
